# data = data_ch1.tab
# channel = 1
# sample_rate = 11025
# classifier = SVM
FILE	BGNOISE	FM	HFM	SV	start: 2012-09-24 15:17:13	Duration	
T0000395_ch1	3	3	1	0	2012-09-24 15:12:52	1.0	
T0000396_ch1	1	2	0	0	2012-09-24 15:12:54	0.7	
T0000397_ch1	2	2	0	0	2012-09-24 15:12:55	0.6	
T0000398_ch1	4	1	1	0	2012-09-24 15:12:58	0.6	
T0000399_ch1	4	1	0	0	2012-09-24 15:12:59	0.6	
T0000400_ch1	3	0	0	0	2012-09-24 15:13:04	1.0	
T0000401_ch1	3	0	0	0	2012-09-24 15:13:06	0.6	
T0000402_ch1	3	0	0	0	2012-09-24 15:13:09	0.6	
T0000403_ch1	5	0	0	0	2012-09-24 15:13:12	0.6	
T0000404_ch1	7	0	0	0	2012-09-24 15:13:16	0.6	
T0000405_ch1	3	0	0	0	2012-09-24 15:13:29	0.8	
T0000406_ch1	2	0	0	0	2012-09-24 15:13:31	0.6	
T0000407_ch1	7	0	0	0	2012-09-24 15:13:32	0.6	
T0000408_ch1	10	0	0	1	2012-09-24 15:13:38	1.0	
T0000409_ch1	4	3	0	0	2012-09-24 15:13:40	0.6	
T0000410_ch1	1	3	1	0	2012-09-24 15:13:41	0.6	
T0000411_ch1	5	2	0	0	2012-09-24 15:13:43	1.0	
T0000412_ch1	6	2	0	0	2012-09-24 15:13:45	0.6	
T0000413_ch1	6	0	0	0	2012-09-24 15:13:48	0.6	
T0000414_ch1	10	0	0	0	2012-09-24 15:13:56	0.6	
T0000415_ch1	2	0	1	0	2012-09-24 15:13:57	0.6	
T0000416_ch1	1	1	0	1	2012-09-24 15:13:58	0.7	
T0000417_ch1	0	3	2	0	2012-09-24 15:14:03	0.6	
T0000418_ch1	5	1	0	0	2012-09-24 15:14:05	0.6	
T0000419_ch1	3	0	1	0	2012-09-24 15:14:05	0.6	
T0000420_ch1	6	3	1	0	2012-09-24 15:14:07	1.1	
T0000421_ch1	4	2	0	0	2012-09-24 15:14:09	0.8	
T0000422_ch1	3	0	0	0	2012-09-24 15:14:14	0.6	
T0000423_ch1	4	1	0	0	2012-09-24 15:14:17	0.6	
T0000424_ch1	5	0	0	0	2012-09-24 15:14:20	0.6	
T0000425_ch1	6	0	0	0	2012-09-24 15:14:24	0.6	
T0000426_ch1	8	0	0	0	2012-09-24 15:14:27	0.6	
T0000427_ch1	2	2	0	1	2012-09-24 15:14:30	0.6	
T0000428_ch1	0	1	0	0	2012-09-24 15:14:31	0.6	
T0000429_ch1	8	0	0	0	2012-09-24 15:14:34	1.0	
T0000430_ch1	3	0	0	0	2012-09-24 15:14:41	0.6	
T0000431_ch1	6	0	0	0	2012-09-24 15:14:42	0.6	
T0000432_ch1	2	0	0	0	2012-09-24 15:14:46	0.6	
T0000433_ch1	4	1	0	0	2012-09-24 15:14:55	1.1	
T0000434_ch1	6	0	0	0	2012-09-24 15:14:56	0.6	
T0000435_ch1	7	0	0	0	2012-09-24 15:14:58	0.8	
T0000436_ch1	5	0	0	1	2012-09-24 15:15:00	1.2	
T0000437_ch1	3	0	1	0	2012-09-24 15:15:01	0.6	
T0000438_ch1	2	0	0	1	2012-09-24 15:15:04	0.6	
T0000439_ch1	3	2	1	0	2012-09-24 15:15:05	1.0	
T0000440_ch1	3	4	1	0	2012-09-24 15:15:13	1.3	
T0000441_ch1	1	0	0	0	2012-09-24 15:15:17	0.6	
T0000442_ch1	11	0	0	0	2012-09-24 15:15:18	1.0	
T0000443_ch1	4	1	0	0	2012-09-24 15:15:22	0.6	
T0000444_ch1	3	0	0	0	2012-09-24 15:15:24	0.6	
T0000445_ch1	7	6	0	2	2012-09-24 15:15:26	2.2	
T0000446_ch1	9	6	1	1	2012-09-24 15:15:28	2.1	
T0000447_ch1	4	0	0	2	2012-09-24 15:15:30	0.8	
T0000448_ch1	7	1	0	3	2012-09-24 15:15:31	1.3	
T0000449_ch1	5	5	2	2	2012-09-24 15:15:33	2.0	
T0000450_ch1	6	0	0	2	2012-09-24 15:15:35	1.1	
T0000451_ch1	3	8	0	5	2012-09-24 15:15:37	2.2	
T0000452_ch1	2	2	1	0	2012-09-24 15:15:40	1.1	
T0000453_ch1	5	2	1	0	2012-09-24 15:15:44	0.6	
T0000454_ch1	7	1	0	1	2012-09-24 15:15:44	1.0	
T0000455_ch1	6	5	2	1	2012-09-24 15:15:48	1.5	
T0000456_ch1	4	0	1	0	2012-09-24 15:15:50	0.6	
T0000457_ch1	9	3	0	0	2012-09-24 15:15:54	1.4	
T0000458_ch1	2	0	0	1	2012-09-24 15:15:57	0.6	
T0000459_ch1	4	0	0	0	2012-09-24 15:15:58	0.8	
T0000460_ch1	10	0	0	2	2012-09-24 15:15:59	1.5	
T0000461_ch1	7	8	3	0	2012-09-24 15:16:01	2.3	
T0000462_ch1	18	5	2	2	2012-09-24 15:16:04	3.6	
T0000463_ch1	4	1	0	0	2012-09-24 15:16:07	0.8	
T0000464_ch1	19	1	0	3	2012-09-24 15:16:11	3.0	
T0000465_ch1	12	1	0	3	2012-09-24 15:16:14	2.7	
T0000466_ch1	8	0	1	1	2012-09-24 15:16:17	1.7	
T0000467_ch1	2	2	0	0	2012-09-24 15:16:22	0.6	
T0000468_ch1	0	1	0	0	2012-09-24 15:16:26	0.6	
T0000469_ch1	3	1	0	0	2012-09-24 15:16:30	0.6	
T0000470_ch1	3	1	1	0	2012-09-24 15:16:32	0.9	
T0000471_ch1	2	2	1	0	2012-09-24 15:16:35	0.6	
T0000472_ch1	1	1	2	0	2012-09-24 15:16:42	0.8	
T0000473_ch1	2	1	0	0	2012-09-24 15:16:43	0.6	
T0000474_ch1	2	1	0	1	2012-09-24 15:16:49	0.6	
T0000475_ch1	3	1	0	2	2012-09-24 15:16:54	1.4	
TOTAL		627	144	105	end: 2012-09-24 15:17:15	
P		0.7158	0.1644	0.1199	
