# data = data_ch1.tab
# channel = 1
# sample_rate = 11025
# classifier = SVM
FILE	BGNOISE	FM	HFM	SV	start: 2012-09-14 16:27:13	Duration	
T0000395_ch1	3	0	0	0	2012-09-14 16:11:48	0.6	
T0000396_ch1	4	1	1	0	2012-09-14 16:11:49	0.7	
T0000397_ch1	2	2	1	0	2012-09-14 16:11:50	0.7	
T0000398_ch1	2	1	3	0	2012-09-14 16:11:57	0.8	
T0000399_ch1	3	0	0	0	2012-09-14 16:11:59	0.6	
T0000400_ch1	3	3	0	2	2012-09-14 16:12:02	1.5	
T0000401_ch1	5	3	1	0	2012-09-14 16:12:03	0.8	
T0000402_ch1	8	0	0	0	2012-09-14 16:12:06	0.6	
T0000403_ch1	3	2	0	0	2012-09-14 16:12:08	0.6	
T0000404_ch1	3	5	0	0	2012-09-14 16:12:09	0.9	
T0000405_ch1	4	1	1	0	2012-09-14 16:12:10	0.7	
T0000406_ch1	3	2	1	4	2012-09-14 16:12:11	1.7	
T0000407_ch1	3	1	1	0	2012-09-14 16:12:14	0.7	
T0000408_ch1	5	1	1	0	2012-09-14 16:12:15	0.6	
T0000409_ch1	1	3	1	0	2012-09-14 16:12:18	0.6	
T0000410_ch1	5	1	1	2	2012-09-14 16:12:20	1.1	
T0000411_ch1	2	1	0	0	2012-09-14 16:12:21	0.6	
T0000412_ch1	3	1	0	0	2012-09-14 16:12:25	0.6	
T0000413_ch1	5	3	0	0	2012-09-14 16:12:26	0.6	
T0000414_ch1	7	2	0	0	2012-09-14 16:12:27	0.8	
T0000415_ch1	3	2	0	2	2012-09-14 16:12:29	1.3	
T0000416_ch1	5	3	1	4	2012-09-14 16:12:33	1.3	
T0000417_ch1	2	3	0	0	2012-09-14 16:12:35	0.7	
T0000418_ch1	1	1	0	0	2012-09-14 16:12:37	0.6	
T0000419_ch1	3	2	2	0	2012-09-14 16:12:38	1.0	
T0000420_ch1	1	1	0	2	2012-09-14 16:12:41	1.5	
T0000421_ch1	1	2	0	0	2012-09-14 16:12:43	0.9	
T0000422_ch1	6	1	0	0	2012-09-14 16:12:50	0.6	
T0000423_ch1	9	1	0	3	2012-09-14 16:12:51	1.2	
T0000424_ch1	4	0	1	0	2012-09-14 16:12:56	0.6	
T0000425_ch1	6	1	1	0	2012-09-14 16:12:57	0.6	
T0000426_ch1	6	1	1	0	2012-09-14 16:12:59	0.7	
T0000427_ch1	6	0	2	0	2012-09-14 16:13:01	0.6	
T0000428_ch1	2	2	0	3	2012-09-14 16:13:03	1.3	
T0000429_ch1	3	3	1	0	2012-09-14 16:13:06	1.0	
T0000430_ch1	2	2	1	0	2012-09-14 16:13:09	0.6	
T0000431_ch1	5	1	0	0	2012-09-14 16:13:11	0.7	
T0000432_ch1	0	3	1	0	2012-09-14 16:13:13	0.6	
T0000433_ch1	2	1	1	3	2012-09-14 16:13:14	1.2	
T0000434_ch1	6	1	0	0	2012-09-14 16:13:16	0.6	
T0000435_ch1	4	2	0	0	2012-09-14 16:13:19	0.7	
T0000436_ch1	12	0	0	1	2012-09-14 16:13:20	1.6	
T0000437_ch1	7	0	1	2	2012-09-14 16:13:24	1.3	
T0000438_ch1	7	2	0	1	2012-09-14 16:13:26	2.0	
T0000439_ch1	3	4	1	0	2012-09-14 16:13:28	3.5	
T0000440_ch1	6	0	1	0	2012-09-14 16:13:32	0.6	
T0000441_ch1	2	3	0	0	2012-09-14 16:13:39	1.6	
T0000442_ch1	3	1	0	0	2012-09-14 16:13:43	0.6	
T0000443_ch1	5	1	2	0	2012-09-14 16:13:45	0.6	
T0000444_ch1	6	2	0	0	2012-09-14 16:13:46	0.6	
T0000445_ch1	7	1	1	1	2012-09-14 16:13:47	1.8	
T0000446_ch1	1	0	1	0	2012-09-14 16:13:50	0.6	
T0000447_ch1	4	5	2	0	2012-09-14 16:13:52	1.0	
T0000448_ch1	6	5	0	0	2012-09-14 16:13:54	1.2	
T0000449_ch1	4	1	1	0	2012-09-14 16:13:56	0.6	
T0000450_ch1	6	1	0	1	2012-09-14 16:13:57	1.2	
T0000451_ch1	3	1	0	1	2012-09-14 16:14:01	1.3	
T0000452_ch1	7	0	0	0	2012-09-14 16:14:13	0.6	
T0000453_ch1	11	1	0	0	2012-09-14 16:14:13	1.2	
T0000454_ch1	5	2	0	1	2012-09-14 16:14:15	0.9	
T0000455_ch1	4	1	0	3	2012-09-14 16:14:21	1.6	
T0000456_ch1	4	2	0	0	2012-09-14 16:14:25	0.6	
T0000457_ch1	9	4	3	2	2012-09-14 16:14:28	2.6	
T0000458_ch1	4	9	2	0	2012-09-14 16:14:30	2.5	
T0000459_ch1	4	3	1	2	2012-09-14 16:14:33	2.0	
T0000460_ch1	7	1	2	0	2012-09-14 16:14:35	1.1	
T0000461_ch1	4	1	1	3	2012-09-14 16:14:37	1.5	
T0000462_ch1	5	1	1	0	2012-09-14 16:14:38	0.6	
T0000463_ch1	5	0	1	1	2012-09-14 16:14:39	1.0	
T0000464_ch1	3	0	1	3	2012-09-14 16:14:41	1.1	
T0000465_ch1	3	1	0	1	2012-09-14 16:14:44	1.5	
T0000466_ch1	4	3	1	0	2012-09-14 16:14:46	1.1	
T0000467_ch1	5	1	1	0	2012-09-14 16:14:49	0.6	
T0000468_ch1	3	1	2	3	2012-09-14 16:14:50	1.9	
T0000469_ch1	5	4	1	0	2012-09-14 16:14:53	1.4	
T0000470_ch1	7	2	0	0	2012-09-14 16:14:57	1.1	
T0000471_ch1	4	0	1	0	2012-09-14 16:14:59	0.6	
T0000472_ch1	1	0	0	1	2012-09-14 16:15:03	0.6	
T0000473_ch1	3	1	0	4	2012-09-14 16:15:06	1.8	
T0000474_ch1	8	1	2	0	2012-09-14 16:15:08	0.9	
T0000475_ch1	6	4	0	0	2012-09-14 16:15:11	0.8	
T0000476_ch1	5	1	0	0	2012-09-14 16:15:14	0.6	
T0000477_ch1	3	1	3	0	2012-09-14 16:15:15	0.6	
T0000478_ch1	5	2	0	1	2012-09-14 16:15:17	1.0	
T0000479_ch1	7	3	0	1	2012-09-14 16:15:18	1.4	
T0000480_ch1	6	1	1	4	2012-09-14 16:15:21	1.3	
T0000481_ch1	6	1	0	0	2012-09-14 16:15:27	0.6	
T0000482_ch1	1	1	0	3	2012-09-14 16:15:30	1.7	
T0000483_ch1	2	1	2	0	2012-09-14 16:15:33	0.6	
T0000484_ch1	4	0	1	1	2012-09-14 16:15:33	0.6	
T0000485_ch1	4	3	0	0	2012-09-14 16:15:37	0.9	
T0000486_ch1	5	0	0	0	2012-09-14 16:15:39	0.6	
T0000487_ch1	5	2	0	0	2012-09-14 16:15:42	0.7	
T0000488_ch1	3	1	1	0	2012-09-14 16:15:45	1.2	
T0000489_ch1	3	0	2	0	2012-09-14 16:15:47	0.6	
T0000490_ch1	6	0	0	0	2012-09-14 16:15:48	0.6	
T0000491_ch1	3	0	1	0	2012-09-14 16:15:50	0.6	
T0000492_ch1	11	4	1	4	2012-09-14 16:15:51	3.2	
T0000493_ch1	4	1	1	0	2012-09-14 16:15:55	0.6	
T0000494_ch1	1	1	1	1	2012-09-14 16:15:56	0.6	
T0000495_ch1	2	1	1	1	2012-09-14 16:15:57	0.6	
T0000496_ch1	10	0	0	0	2012-09-14 16:15:58	0.6	
T0000497_ch1	4	3	1	0	2012-09-14 16:16:00	1.2	
T0000498_ch1	7	0	0	1	2012-09-14 16:16:09	0.7	
T0000499_ch1	1	3	0	1	2012-09-14 16:16:12	0.6	
T0000500_ch1	5	7	0	0	2012-09-14 16:16:16	1.0	
T0000501_ch1	5	1	1	0	2012-09-14 16:16:19	1.1	
T0000502_ch1	5	5	1	0	2012-09-14 16:16:21	1.1	
T0000503_ch1	0	1	0	0	2012-09-14 16:16:24	0.7	
T0000504_ch1	7	0	1	0	2012-09-14 16:16:25	0.6	
T0000505_ch1	5	3	2	4	2012-09-14 16:16:28	2.2	
T0000506_ch1	0	1	1	1	2012-09-14 16:16:30	0.9	
T0000507_ch1	9	3	0	1	2012-09-14 16:16:31	1.1	
T0000508_ch1	6	2	1	2	2012-09-14 16:16:33	1.4	
T0000509_ch1	1	2	0	0	2012-09-14 16:16:37	0.6	
T0000510_ch1	0	2	1	1	2012-09-14 16:16:39	0.8	
T0000511_ch1	6	0	1	0	2012-09-14 16:16:42	0.6	
T0000512_ch1	2	1	0	0	2012-09-14 16:16:45	0.8	
T0000513_ch1	1	1	2	0	2012-09-14 16:16:49	0.6	
T0000514_ch1	6	0	0	2	2012-09-14 16:16:51	1.8	
T0000515_ch1	8	2	0	0	2012-09-14 16:16:54	1.1	
T0000516_ch1	3	2	3	0	2012-09-14 16:16:58	0.6	
T0000517_ch1	2	1	0	1	2012-09-14 16:17:01	0.8	
T0000518_ch1	3	0	0	1	2012-09-14 16:17:02	0.7	
T0000519_ch1	4	3	0	0	2012-09-14 16:17:04	0.6	
T0000520_ch1	3	2	1	3	2012-09-14 16:17:06	1.4	
T0000521_ch1	2	3	0	0	2012-09-14 16:17:09	0.6	
T0000522_ch1	3	2	1	0	2012-09-14 16:17:14	1.1	
T0000523_ch1	3	2	0	3	2012-09-14 16:17:16	1.2	
T0000524_ch1	6	2	1	0	2012-09-14 16:17:17	1.0	
T0000525_ch1	4	1	0	1	2012-09-14 16:17:21	1.4	
T0000526_ch1	4	2	1	0	2012-09-14 16:17:24	0.6	
T0000527_ch1	6	2	1	0	2012-09-14 16:17:24	0.6	
T0000528_ch1	4	2	0	2	2012-09-14 16:17:26	1.1	
T0000529_ch1	2	3	0	0	2012-09-14 16:17:27	0.6	
T0000530_ch1	2	2	2	0	2012-09-14 16:17:29	0.6	
T0000531_ch1	6	2	0	0	2012-09-14 16:17:30	0.8	
T0000532_ch1	3	1	1	0	2012-09-14 16:17:31	0.7	
T0000533_ch1	16	4	4	2	2012-09-14 16:17:33	3.4	
T0000534_ch1	6	0	2	0	2012-09-14 16:17:37	0.9	
T0000535_ch1	1	0	0	0	2012-09-14 16:17:39	0.6	
T0000536_ch1	7	0	0	1	2012-09-14 16:17:40	0.6	
T0000537_ch1	4	2	0	1	2012-09-14 16:17:45	0.6	
T0000538_ch1	4	1	0	0	2012-09-14 16:17:48	1.3	
T0000539_ch1	4	2	0	0	2012-09-14 16:17:51	0.6	
T0000540_ch1	3	3	3	0	2012-09-14 16:17:53	1.5	
T0000541_ch1	2	2	0	1	2012-09-14 16:17:55	1.0	
T0000542_ch1	6	1	1	0	2012-09-14 16:17:58	0.8	
T0000543_ch1	2	3	0	0	2012-09-14 16:17:59	0.9	
T0000544_ch1	4	2	0	1	2012-09-14 16:18:01	0.8	
T0000545_ch1	4	1	1	0	2012-09-14 16:18:02	0.6	
T0000546_ch1	3	2	0	1	2012-09-14 16:18:03	1.4	
T0000547_ch1	4	3	0	0	2012-09-14 16:18:05	0.9	
T0000548_ch1	14	5	0	0	2012-09-14 16:18:06	1.6	
T0000549_ch1	3	1	0	0	2012-09-14 16:18:08	0.7	
T0000550_ch1	3	1	0	0	2012-09-14 16:18:09	0.6	
T0000551_ch1	4	3	1	5	2012-09-14 16:18:11	1.9	
T0000552_ch1	5	1	1	0	2012-09-14 16:18:14	0.6	
T0000553_ch1	2	2	1	1	2012-09-14 16:18:16	1.5	
T0000554_ch1	6	0	0	0	2012-09-14 16:18:20	0.6	
T0000555_ch1	5	2	1	0	2012-09-14 16:18:21	0.6	
T0000556_ch1	4	0	0	3	2012-09-14 16:18:22	1.0	
T0000557_ch1	2	3	1	2	2012-09-14 16:18:24	0.9	
T0000558_ch1	5	4	2	0	2012-09-14 16:18:26	1.1	
T0000559_ch1	2	3	1	2	2012-09-14 16:18:28	1.1	
T0000560_ch1	2	2	0	0	2012-09-14 16:18:29	1.0	
T0000561_ch1	3	2	1	0	2012-09-14 16:18:33	0.6	
T0000562_ch1	2	4	2	0	2012-09-14 16:18:35	0.9	
T0000563_ch1	6	3	1	0	2012-09-14 16:18:36	0.9	
T0000564_ch1	6	2	1	0	2012-09-14 16:18:44	0.6	
T0000565_ch1	5	0	2	0	2012-09-14 16:18:45	0.6	
T0000566_ch1	5	0	2	0	2012-09-14 16:18:46	0.8	
T0000567_ch1	7	1	0	0	2012-09-14 16:18:47	0.6	
T0000568_ch1	7	1	0	0	2012-09-14 16:18:48	0.6	
T0000569_ch1	8	3	1	1	2012-09-14 16:18:50	1.5	
T0000570_ch1	6	0	0	0	2012-09-14 16:18:54	0.6	
T0000571_ch1	11	1	1	0	2012-09-14 16:18:56	1.3	
T0000572_ch1	6	0	0	0	2012-09-14 16:18:58	0.8	
T0000573_ch1	2	2	1	0	2012-09-14 16:19:02	0.6	
T0000574_ch1	7	4	0	0	2012-09-14 16:19:02	1.0	
T0000575_ch1	7	2	2	1	2012-09-14 16:19:05	2.1	
T0000576_ch1	1	1	1	0	2012-09-14 16:19:10	0.6	
T0000577_ch1	3	3	0	0	2012-09-14 16:19:14	0.8	
T0000578_ch1	2	2	1	0	2012-09-14 16:19:17	0.6	
T0000579_ch1	2	2	0	2	2012-09-14 16:19:18	0.7	
T0000580_ch1	11	4	2	0	2012-09-14 16:19:21	1.7	
T0000581_ch1	7	2	0	0	2012-09-14 16:19:23	0.6	
T0000582_ch1	3	3	0	0	2012-09-14 16:19:25	0.8	
T0000583_ch1	4	2	0	0	2012-09-14 16:19:29	0.6	
T0000584_ch1	3	2	0	0	2012-09-14 16:19:29	0.6	
T0000585_ch1	5	3	0	1	2012-09-14 16:19:31	1.0	
T0000586_ch1	3	3	0	0	2012-09-14 16:19:33	0.6	
T0000587_ch1	1	3	0	1	2012-09-14 16:19:34	1.0	
T0000588_ch1	5	2	1	2	2012-09-14 16:19:38	1.5	
T0000589_ch1	1	0	0	0	2012-09-14 16:19:45	0.6	
T0000590_ch1	2	2	1	2	2012-09-14 16:19:51	1.4	
T0000591_ch1	6	3	1	1	2012-09-14 16:20:00	1.4	
T0000592_ch1	5	5	1	0	2012-09-14 16:20:02	1.1	
T0000593_ch1	5	1	0	0	2012-09-14 16:20:04	1.4	
T0000594_ch1	3	1	0	0	2012-09-14 16:20:06	0.6	
T0000595_ch1	18	0	1	1	2012-09-14 16:20:07	2.0	
T0000596_ch1	19	0	0	1	2012-09-14 16:20:09	2.3	
T0000597_ch1	11	2	0	1	2012-09-14 16:20:13	1.3	
T0000598_ch1	3	1	0	0	2012-09-14 16:20:14	0.6	
T0000599_ch1	5	1	2	0	2012-09-14 16:20:15	1.0	
T0000600_ch1	3	0	1	0	2012-09-14 16:20:22	0.7	
T0000601_ch1	5	1	1	4	2012-09-14 16:20:28	1.3	
T0000602_ch1	7	1	1	0	2012-09-14 16:20:29	0.8	
T0000603_ch1	5	0	1	0	2012-09-14 16:20:32	0.6	
T0000604_ch1	7	2	0	0	2012-09-14 16:20:46	0.9	
T0000605_ch1	4	3	1	0	2012-09-14 16:20:51	1.1	
T0000606_ch1	4	3	0	1	2012-09-14 16:20:53	1.2	
T0000607_ch1	2	1	0	0	2012-09-14 16:21:00	0.6	
T0000608_ch1	2	3	1	0	2012-09-14 16:21:04	0.7	
T0000609_ch1	0	2	0	2	2012-09-14 16:21:06	1.5	
T0000610_ch1	2	0	1	0	2012-09-14 16:21:08	0.8	
T0000611_ch1	4	0	0	0	2012-09-14 16:21:11	0.6	
T0000612_ch1	8	0	0	1	2012-09-14 16:21:13	0.8	
T0000613_ch1	9	0	1	0	2012-09-14 16:21:19	1.0	
T0000614_ch1	2	3	1	1	2012-09-14 16:21:21	1.3	
T0000615_ch1	4	1	1	0	2012-09-14 16:21:24	0.6	
T0000616_ch1	3	2	0	3	2012-09-14 16:21:26	1.9	
T0000617_ch1	1	0	0	3	2012-09-14 16:21:32	1.5	
T0000618_ch1	9	1	0	0	2012-09-14 16:21:35	0.8	
T0000619_ch1	5	0	2	0	2012-09-14 16:21:42	0.8	
T0000620_ch1	5	1	0	0	2012-09-14 16:21:45	0.6	
T0000621_ch1	10	1	0	0	2012-09-14 16:21:46	1.0	
T0000622_ch1	3	2	0	0	2012-09-14 16:21:48	1.0	
T0000623_ch1	2	1	0	1	2012-09-14 16:21:51	1.2	
T0000624_ch1	2	3	0	2	2012-09-14 16:21:53	1.0	
T0000625_ch1	3	3	0	0	2012-09-14 16:22:02	0.6	
T0000626_ch1	8	0	0	0	2012-09-14 16:22:03	0.6	
T0000627_ch1	8	1	0	0	2012-09-14 16:22:05	0.6	
T0000628_ch1	3	2	0	1	2012-09-14 16:22:05	1.5	
T0000629_ch1	3	2	0	0	2012-09-14 16:22:07	0.6	
T0000630_ch1	5	2	1	0	2012-09-14 16:22:08	0.6	
T0000631_ch1	4	4	2	2	2012-09-14 16:22:09	1.5	
T0000632_ch1	5	1	1	0	2012-09-14 16:22:11	0.6	
T0000633_ch1	6	1	0	1	2012-09-14 16:22:12	0.7	
T0000634_ch1	7	1	0	0	2012-09-14 16:22:13	0.6	
T0000635_ch1	10	0	0	2	2012-09-14 16:22:14	0.8	
T0000636_ch1	0	4	0	1	2012-09-14 16:22:16	1.3	
T0000637_ch1	3	1	0	3	2012-09-14 16:22:21	1.2	
T0000638_ch1	3	3	1	0	2012-09-14 16:22:23	0.8	
T0000639_ch1	2	0	0	0	2012-09-14 16:22:27	1.0	
T0000640_ch1	2	0	0	0	2012-09-14 16:22:28	0.6	
T0000641_ch1	4	2	0	3	2012-09-14 16:22:30	1.2	
T0000642_ch1	5	1	1	0	2012-09-14 16:22:37	0.6	
T0000643_ch1	1	3	1	3	2012-09-14 16:22:43	1.3	
T0000644_ch1	1	0	2	3	2012-09-14 16:22:52	1.0	
T0000645_ch1	14	6	1	1	2012-09-14 16:22:54	2.3	
T0000646_ch1	4	0	0	1	2012-09-14 16:23:03	0.6	
T0000647_ch1	8	0	0	0	2012-09-14 16:23:06	0.6	
T0000648_ch1	2	0	1	0	2012-09-14 16:23:07	1.0	
T0000649_ch1	3	1	1	0	2012-09-14 16:23:12	0.6	
T0000650_ch1	7	0	0	0	2012-09-14 16:23:15	0.6	
T0000651_ch1	3	2	0	0	2012-09-14 16:23:24	0.6	
T0000652_ch1	6	2	3	0	2012-09-14 16:23:25	2.0	
T0000653_ch1	7	0	0	0	2012-09-14 16:23:27	1.0	
T0000654_ch1	4	3	0	0	2012-09-14 16:23:29	1.4	
T0000655_ch1	1	1	0	0	2012-09-14 16:23:31	1.1	
T0000656_ch1	5	0	0	3	2012-09-14 16:23:39	1.1	
T0000657_ch1	7	0	1	0	2012-09-14 16:23:42	0.6	
T0000658_ch1	5	0	0	0	2012-09-14 16:23:43	0.6	
T0000659_ch1	2	3	0	1	2012-09-14 16:23:52	0.9	
T0000660_ch1	11	0	1	0	2012-09-14 16:24:00	1.6	
T0000661_ch1	6	1	1	0	2012-09-14 16:24:02	0.9	
T0000662_ch1	11	2	1	2	2012-09-14 16:24:18	1.4	
T0000663_ch1	3	6	1	0	2012-09-14 16:24:21	1.2	
T0000664_ch1	6	0	2	3	2012-09-14 16:24:22	1.9	
T0000665_ch1	6	0	2	0	2012-09-14 16:24:25	0.6	
T0000666_ch1	6	2	2	0	2012-09-14 16:24:29	1.0	
T0000667_ch1	1	2	0	0	2012-09-14 16:24:31	0.6	
T0000668_ch1	3	3	1	2	2012-09-14 16:24:32	1.1	
T0000669_ch1	10	8	1	3	2012-09-14 16:24:34	2.9	
T0000670_ch1	5	2	0	1	2012-09-14 16:24:38	1.1	
T0000671_ch1	7	1	0	1	2012-09-14 16:24:40	1.3	
T0000672_ch1	3	1	1	0	2012-09-14 16:24:42	0.6	
T0000673_ch1	2	1	1	0	2012-09-14 16:24:47	0.6	
T0000674_ch1	1	5	0	1	2012-09-14 16:24:49	1.9	
T0000675_ch1	4	4	0	0	2012-09-14 16:24:52	0.6	
T0000676_ch1	0	3	0	0	2012-09-14 16:24:54	0.6	
T0000677_ch1	3	2	1	0	2012-09-14 16:24:57	0.6	
T0000678_ch1	3	0	0	0	2012-09-14 16:25:03	0.6	
T0000679_ch1	5	1	0	2	2012-09-14 16:25:03	1.6	
T0000680_ch1	8	4	1	0	2012-09-14 16:25:08	1.4	
T0000681_ch1	6	0	0	0	2012-09-14 16:25:14	0.6	
T0000682_ch1	5	0	0	0	2012-09-14 16:25:15	1.0	
T0000683_ch1	6	1	1	0	2012-09-14 16:25:20	0.8	
T0000684_ch1	5	1	1	0	2012-09-14 16:25:22	0.6	
T0000685_ch1	6	1	1	0	2012-09-14 16:25:23	0.6	
T0000686_ch1	8	1	1	0	2012-09-14 16:25:24	0.6	
T0000687_ch1	7	0	0	0	2012-09-14 16:25:25	0.6	
T0000688_ch1	3	1	0	0	2012-09-14 16:25:36	0.6	
T0000689_ch1	4	0	0	0	2012-09-14 16:25:39	0.6	
T0000690_ch1	4	1	0	0	2012-09-14 16:25:40	0.6	
T0000691_ch1	1	1	0	0	2012-09-14 16:25:47	0.6	
T0000692_ch1	6	1	1	0	2012-09-14 16:25:49	1.1	
TOTAL		1066	434	527	end: 2012-09-14 16:25:51	
P		0.5259	0.2141	0.2600	
