# data = data_ch1.tab
# channel = 1
# sample_rate = 11025
# classifier = SVM
FILE	BGNOISE	FM	HFM	SV	start: 2012-09-28 15:41:45	Duration	
T0000395_ch1	3	2	1	0	2012-09-28 15:59:57	0.6	
T0000396_ch1	3	3	0	0	2012-09-28 16:00:00	0.6	
T0000397_ch1	3	6	0	1	2012-09-28 16:00:01	1.1	
T0000398_ch1	7	2	0	0	2012-09-28 16:00:03	1.6	
T0000399_ch1	5	2	2	3	2012-09-28 16:00:07	1.8	
T0000400_ch1	1	1	2	0	2012-09-28 16:00:34	0.7	
T0000401_ch1	1	1	0	0	2012-09-28 16:00:52	0.6	
T0000402_ch1	0	0	0	3	2012-09-28 16:00:57	1.2	
T0000403_ch1	1	4	0	0	2012-09-28 16:01:01	0.9	
T0000404_ch1	2	1	0	0	2012-09-28 16:01:07	0.6	
T0000405_ch1	0	0	1	6	2012-09-28 16:01:13	1.8	
T0000406_ch1	2	2	0	1	2012-09-28 16:01:22	0.6	
T0000407_ch1	0	1	0	4	2012-09-28 16:01:23	1.3	
T0000408_ch1	2	3	0	0	2012-09-28 16:02:54	0.8	
T0000409_ch1	4	2	0	0	2012-09-28 16:03:10	0.6	
T0000410_ch1	1	0	0	0	2012-09-28 16:03:20	0.6	
T0000411_ch1	1	0	0	0	2012-09-28 16:03:33	0.6	
T0000412_ch1	2	0	1	0	2012-09-28 16:03:37	0.7	
T0000413_ch1	0	0	1	4	2012-09-28 16:03:44	1.4	
T0000414_ch1	4	0	0	0	2012-09-28 16:03:48	0.6	
T0000415_ch1	9	0	0	0	2012-09-28 16:03:52	0.6	
T0000416_ch1	4	1	0	0	2012-09-28 16:03:59	0.6	
T0000417_ch1	2	2	0	0	2012-09-28 16:04:00	0.6	
T0000418_ch1	4	1	0	1	2012-09-28 16:04:08	0.8	
T0000419_ch1	6	1	0	0	2012-09-28 16:04:17	0.6	
T0000420_ch1	2	3	0	0	2012-09-28 16:04:19	0.7	
T0000421_ch1	8	1	0	0	2012-09-28 16:04:21	0.6	
T0000422_ch1	1	1	0	4	2012-09-28 16:04:26	1.5	
T0000423_ch1	6	0	0	0	2012-09-28 16:04:31	0.6	
T0000424_ch1	2	2	0	0	2012-09-28 16:04:33	0.7	
T0000425_ch1	3	1	1	4	2012-09-28 16:04:35	1.4	
T0000426_ch1	1	0	0	3	2012-09-28 16:04:39	1.5	
T0000427_ch1	5	3	1	0	2012-09-28 16:04:41	1.0	
T0000428_ch1	6	0	0	0	2012-09-28 16:04:43	0.6	
T0000429_ch1	3	2	3	0	2012-09-28 16:04:58	1.0	
T0000430_ch1	8	2	1	2	2012-09-28 16:05:04	1.6	
T0000431_ch1	5	1	1	0	2012-09-28 16:05:08	1.4	
T0000432_ch1	3	2	5	0	2012-09-28 16:05:11	1.7	
T0000433_ch1	2	3	1	0	2012-09-28 16:05:13	0.6	
T0000434_ch1	3	2	0	0	2012-09-28 16:05:15	0.6	
T0000435_ch1	1	2	0	0	2012-09-28 16:05:20	0.8	
T0000436_ch1	6	3	0	0	2012-09-28 16:05:21	1.4	
T0000437_ch1	5	2	1	0	2012-09-28 16:05:24	1.0	
T0000438_ch1	5	3	0	0	2012-09-28 16:05:28	1.0	
T0000439_ch1	4	0	2	2	2012-09-28 16:05:30	1.6	
T0000440_ch1	1	1	1	0	2012-09-28 16:05:33	0.6	
T0000441_ch1	0	3	1	0	2012-09-28 16:05:39	0.6	
T0000442_ch1	4	2	1	0	2012-09-28 16:05:40	1.0	
T0000443_ch1	5	4	3	0	2012-09-28 16:05:47	1.4	
T0000444_ch1	5	0	0	0	2012-09-28 16:05:49	0.6	
T0000445_ch1	3	2	0	0	2012-09-28 16:05:50	0.8	
T0000446_ch1	4	0	0	0	2012-09-28 16:05:51	0.6	
T0000447_ch1	2	1	0	0	2012-09-28 16:05:53	0.6	
T0000448_ch1	2	1	2	0	2012-09-28 16:05:55	0.6	
T0000449_ch1	3	2	0	0	2012-09-28 16:05:57	0.6	
T0000450_ch1	6	1	0	2	2012-09-28 16:05:57	1.9	
T0000451_ch1	8	4	3	1	2012-09-28 16:06:00	2.8	
T0000452_ch1	5	3	0	0	2012-09-28 16:06:04	0.9	
T0000453_ch1	7	2	2	0	2012-09-28 16:06:07	1.3	
T0000454_ch1	7	1	0	0	2012-09-28 16:06:09	0.6	
T0000455_ch1	4	1	0	1	2012-09-28 16:06:10	1.4	
T0000456_ch1	7	1	0	0	2012-09-28 16:06:15	1.6	
T0000457_ch1	2	3	0	1	2012-09-28 16:06:17	0.9	
T0000458_ch1	2	2	0	0	2012-09-28 16:06:18	0.7	
T0000459_ch1	7	1	0	0	2012-09-28 16:06:19	1.1	
T0000460_ch1	1	4	0	0	2012-09-28 16:06:20	0.8	
T0000461_ch1	1	3	1	0	2012-09-28 16:06:23	1.3	
T0000462_ch1	1	3	1	0	2012-09-28 16:06:25	0.6	
T0000463_ch1	7	1	1	3	2012-09-28 16:06:26	1.8	
T0000464_ch1	3	2	1	1	2012-09-28 16:06:29	0.6	
T0000465_ch1	3	2	1	0	2012-09-28 16:06:31	0.6	
T0000466_ch1	2	3	0	0	2012-09-28 16:06:32	1.3	
T0000467_ch1	1	2	2	1	2012-09-28 16:06:34	1.1	
T0000468_ch1	2	1	0	0	2012-09-28 16:06:36	0.6	
T0000469_ch1	1	2	0	0	2012-09-28 16:06:37	1.4	
T0000470_ch1	2	1	0	0	2012-09-28 16:06:38	0.6	
T0000471_ch1	9	1	0	0	2012-09-28 16:06:39	1.3	
T0000472_ch1	1	2	0	0	2012-09-28 16:06:41	0.7	
T0000473_ch1	1	2	3	0	2012-09-28 16:06:42	1.5	
T0000474_ch1	5	3	2	0	2012-09-28 16:06:44	1.3	
T0000475_ch1	3	1	1	0	2012-09-28 16:06:45	0.6	
T0000476_ch1	1	3	0	0	2012-09-28 16:06:46	0.6	
T0000477_ch1	2	0	1	0	2012-09-28 16:06:48	0.6	
T0000478_ch1	5	2	0	0	2012-09-28 16:06:49	0.6	
T0000479_ch1	1	2	1	0	2012-09-28 16:06:50	0.6	
T0000480_ch1	5	0	0	0	2012-09-28 16:06:51	0.6	
T0000481_ch1	12	3	0	0	2012-09-28 16:06:54	1.3	
T0000482_ch1	3	2	0	0	2012-09-28 16:06:58	0.6	
T0000483_ch1	3	1	0	3	2012-09-28 16:07:05	1.3	
T0000484_ch1	5	3	1	0	2012-09-28 16:07:08	1.2	
T0000485_ch1	10	4	0	0	2012-09-28 16:07:09	1.9	
T0000486_ch1	4	0	0	0	2012-09-28 16:07:11	0.6	
T0000487_ch1	7	1	0	0	2012-09-28 16:07:13	0.6	
T0000488_ch1	2	3	1	0	2012-09-28 16:07:14	0.8	
T0000489_ch1	2	4	1	0	2012-09-28 16:07:16	0.6	
T0000490_ch1	2	2	0	0	2012-09-28 16:07:17	0.8	
T0000491_ch1	0	5	0	0	2012-09-28 16:07:20	0.9	
T0000492_ch1	7	1	0	0	2012-09-28 16:07:21	0.8	
T0000493_ch1	2	4	0	0	2012-09-28 16:07:23	0.9	
T0000494_ch1	2	2	0	0	2012-09-28 16:07:23	0.6	
T0000495_ch1	5	4	0	0	2012-09-28 16:07:24	1.1	
T0000496_ch1	3	0	0	3	2012-09-28 16:07:25	1.2	
T0000497_ch1	3	2	0	0	2012-09-28 16:07:26	1.0	
T0000498_ch1	3	0	0	0	2012-09-28 16:07:28	0.6	
T0000499_ch1	0	1	2	0	2012-09-28 16:07:30	0.6	
T0000500_ch1	2	1	1	0	2012-09-28 16:07:32	0.8	
T0000501_ch1	4	2	1	0	2012-09-28 16:07:36	0.9	
T0000502_ch1	6	2	0	0	2012-09-28 16:07:37	0.6	
T0000503_ch1	2	1	3	0	2012-09-28 16:07:38	0.6	
T0000504_ch1	0	3	0	0	2012-09-28 16:07:38	0.6	
T0000505_ch1	2	3	1	0	2012-09-28 16:07:39	0.6	
T0000506_ch1	3	1	0	1	2012-09-28 16:07:41	1.2	
T0000507_ch1	4	1	0	0	2012-09-28 16:07:43	0.6	
T0000508_ch1	8	2	1	0	2012-09-28 16:07:44	0.9	
T0000509_ch1	6	0	0	0	2012-09-28 16:07:45	0.6	
T0000510_ch1	9	8	3	0	2012-09-28 16:07:46	3.0	
T0000511_ch1	5	0	0	0	2012-09-28 16:07:50	0.8	
T0000512_ch1	4	2	0	1	2012-09-28 16:07:51	0.9	
T0000513_ch1	2	3	0	0	2012-09-28 16:07:55	0.6	
T0000514_ch1	0	2	0	0	2012-09-28 16:07:55	0.6	
T0000515_ch1	3	5	0	0	2012-09-28 16:07:56	1.5	
T0000516_ch1	6	1	1	0	2012-09-28 16:07:58	0.9	
T0000517_ch1	7	0	0	0	2012-09-28 16:07:59	0.6	
T0000518_ch1	3	0	0	1	2012-09-28 16:08:00	0.9	
T0000519_ch1	10	4	1	1	2012-09-28 16:08:01	1.9	
T0000520_ch1	5	0	0	0	2012-09-28 16:08:04	0.6	
T0000521_ch1	4	2	0	0	2012-09-28 16:08:07	0.6	
T0000522_ch1	12	0	0	0	2012-09-28 16:08:07	2.5	
T0000523_ch1	1	2	0	0	2012-09-28 16:08:11	1.2	
T0000524_ch1	3	2	0	0	2012-09-28 16:08:13	0.6	
T0000525_ch1	7	0	2	0	2012-09-28 16:08:15	1.0	
T0000526_ch1	0	3	1	0	2012-09-28 16:08:16	1.7	
T0000527_ch1	5	0	1	0	2012-09-28 16:08:18	0.6	
T0000528_ch1	2	1	2	0	2012-09-28 16:08:19	0.6	
T0000529_ch1	6	2	0	3	2012-09-28 16:08:20	2.0	
T0000530_ch1	5	0	1	1	2012-09-28 16:08:24	0.9	
T0000531_ch1	6	0	0	0	2012-09-28 16:08:25	0.8	
T0000532_ch1	1	2	0	0	2012-09-28 16:08:26	1.2	
T0000533_ch1	2	1	0	0	2012-09-28 16:08:27	0.8	
T0000534_ch1	5	1	0	0	2012-09-28 16:08:29	0.6	
T0000535_ch1	6	0	1	3	2012-09-28 16:08:30	1.9	
T0000536_ch1	2	4	0	1	2012-09-28 16:08:35	0.9	
T0000537_ch1	3	1	0	1	2012-09-28 16:08:38	0.7	
T0000538_ch1	2	2	0	0	2012-09-28 16:08:39	0.6	
T0000539_ch1	4	1	1	0	2012-09-28 16:08:40	0.6	
T0000540_ch1	5	0	1	3	2012-09-28 16:08:41	1.2	
T0000541_ch1	6	0	0	0	2012-09-28 16:08:42	0.6	
T0000542_ch1	3	5	0	2	2012-09-28 16:08:44	2.3	
T0000543_ch1	1	1	1	0	2012-09-28 16:08:46	0.8	
T0000544_ch1	6	0	0	0	2012-09-28 16:08:51	0.6	
T0000545_ch1	3	1	0	0	2012-09-28 16:08:58	0.6	
T0000546_ch1	2	0	0	0	2012-09-28 16:09:00	0.6	
T0000547_ch1	6	0	0	0	2012-09-28 16:09:01	0.6	
T0000548_ch1	14	0	0	0	2012-09-28 16:09:03	1.3	
T0000549_ch1	14	1	0	0	2012-09-28 16:09:05	1.7	
T0000550_ch1	4	1	2	0	2012-09-28 16:09:08	0.6	
T0000551_ch1	4	0	0	1	2012-09-28 16:09:12	0.6	
T0000552_ch1	4	3	0	0	2012-09-28 16:09:14	0.6	
T0000553_ch1	1	1	0	4	2012-09-28 16:09:41	1.3	
T0000554_ch1	3	3	0	0	2012-09-28 16:09:48	0.6	
T0000555_ch1	1	4	1	3	2012-09-28 16:09:55	1.3	
T0000556_ch1	3	1	0	0	2012-09-28 16:09:58	1.0	
T0000557_ch1	7	0	0	2	2012-09-28 16:10:01	0.6	
T0000558_ch1	1	0	0	0	2012-09-28 16:10:02	0.6	
T0000559_ch1	0	5	0	0	2012-09-28 16:10:02	0.6	
T0000560_ch1	2	2	0	3	2012-09-28 16:10:03	0.6	
T0000561_ch1	2	2	0	0	2012-09-28 16:10:04	0.6	
T0000562_ch1	1	1	1	0	2012-09-28 16:10:08	0.6	
T0000563_ch1	3	0	0	1	2012-09-28 16:10:10	1.2	
T0000564_ch1	3	0	0	0	2012-09-28 16:10:12	0.6	
T0000565_ch1	2	2	1	1	2012-09-28 16:10:17	0.7	
T0000566_ch1	0	1	0	0	2012-09-28 16:10:20	0.6	
T0000567_ch1	3	2	0	0	2012-09-28 16:10:23	0.8	
T0000568_ch1	3	2	1	0	2012-09-28 16:10:24	0.6	
T0000569_ch1	6	0	0	2	2012-09-28 16:10:26	0.9	
T0000570_ch1	9	0	0	3	2012-09-28 16:10:29	1.2	
T0000571_ch1	3	1	0	4	2012-09-28 16:10:31	0.8	
T0000572_ch1	2	2	1	1	2012-09-28 16:10:36	1.2	
T0000573_ch1	1	4	0	0	2012-09-28 16:10:38	0.6	
T0000574_ch1	2	2	1	0	2012-09-28 16:10:40	0.6	
T0000575_ch1	6	1	0	1	2012-09-28 16:10:42	0.8	
T0000576_ch1	4	2	0	1	2012-09-28 16:10:43	0.8	
T0000577_ch1	7	4	0	6	2012-09-28 16:10:45	2.9	
T0000578_ch1	5	1	3	0	2012-09-28 16:10:49	1.2	
T0000579_ch1	4	1	0	2	2012-09-28 16:10:52	1.7	
T0000580_ch1	2	3	0	0	2012-09-28 16:10:58	0.9	
T0000581_ch1	4	2	0	2	2012-09-28 16:10:59	1.2	
T0000582_ch1	3	2	0	0	2012-09-28 16:11:03	1.1	
T0000583_ch1	0	3	1	0	2012-09-28 16:11:11	1.0	
T0000584_ch1	2	3	1	0	2012-09-28 16:11:13	0.6	
T0000585_ch1	3	0	1	2	2012-09-28 16:11:22	1.2	
T0000586_ch1	4	5	0	2	2012-09-28 16:11:26	1.7	
T0000587_ch1	2	9	0	0	2012-09-28 16:11:28	1.2	
T0000588_ch1	2	1	0	1	2012-09-28 16:11:32	0.6	
T0000589_ch1	4	1	0	6	2012-09-28 16:11:33	1.5	
T0000590_ch1	1	5	0	0	2012-09-28 16:11:35	0.6	
T0000591_ch1	2	0	0	0	2012-09-28 16:11:36	0.6	
T0000592_ch1	4	0	2	0	2012-09-28 16:11:36	0.8	
T0000593_ch1	11	9	2	2	2012-09-28 16:11:39	5.0	
T0000594_ch1	6	0	0	0	2012-09-28 16:11:45	1.0	
T0000595_ch1	7	0	0	0	2012-09-28 16:11:47	1.1	
T0000596_ch1	4	0	0	0	2012-09-28 16:11:48	0.6	
TOTAL		889	259	332	end: 2012-09-28 16:11:51	
P		0.6007	0.1750	0.2243	
